07/11/2014;812.0
08/11/2014;1675.2499
09/11/2014;557.5
10/11/2014;1247.5997
11/11/2014;1752.3499
12/11/2014;1715.9
13/11/2014;2144.2002
14/11/2014;983.1
15/11/2014;1403.15
16/11/2014;788.8
17/11/2014;1075.6
18/11/2014;2265.0498
19/11/2014;1075.7
20/11/2014;2118.4
21/11/2014;547.0
22/11/2014;2092.7498
23/11/2014;1080.4001
24/11/2014;1411.0498
25/11/2014;1561.5
26/11/2014;1527.1499
27/11/2014;1959.95
28/11/2014;1211.3999
29/11/2014;1910.0502
30/11/2014;558.5
01/12/2014;1799.7499
02/12/2014;1588.8002
03/12/2014;1665.55
04/12/2014;1242.5
05/12/2014;1201.85
06/12/2014;1332.4
07/12/2014;382.55002
08/12/2014;1522.05
09/12/2014;1884.9
10/12/2014;1514.75
11/12/2014;1873.75
12/12/2014;788.65
13/12/2014;1409.45
14/12/2014;1076.45
15/12/2014;1367.6001
16/12/2014;2250.3499
17/12/2014;879.1
18/12/2014;2647.7998
20/12/2014;1948.3998
21/12/2014;1411.8999
22/12/2014;2279.8
23/12/2014;1878.2999
24/12/2014;2843.4
26/12/2014;933.65
27/12/2014;2351.25
28/12/2014;1115.6001
29/12/2014;1261.0499
30/12/2014;3090.2002
31/12/2014;1305.1001
02/01/2015;1828.5498
03/01/2015;2095.1
04/01/2015;479.8
05/01/2015;2461.85
06/01/2015;854.80005
07/01/2015;2893.5
08/01/2015;1632.9
09/01/2015;663.05
10/01/2015;2146.0
11/01/2015;381.75
12/01/2015;1493.8999
13/01/2015;1893.4
14/01/2015;591.9
15/01/2015;1918.4
16/01/2015;1150.15
17/01/2015;1867.05
19/01/2015;2598.2
20/01/2015;2117.3
21/01/2015;1058.1
22/01/2015;761.0
23/01/2015;1986.95
24/01/2015;605.10004
25/01/2015;1336.9001
26/01/2015;2554.9001
27/01/2015;1190.55
28/01/2015;1590.35
29/01/2015;733.0499
