SIGARETTE;PETER STUYVESANT INTERNATIONAL 100'S;547;220.0;1.0;1.0;4.4;0.2;42067139;4030600005774;10
SIGARETTE;LUCKY STRIKE CLICK & ROLL 20'S;2494;240.0;0.0;0.0;4.8;0.2;59041849;5903141010066;10
SIGARETTE;CAMEL ORANGE;464;240.0;1.0;0.0;4.8;0.2;40331744;4033100001741;10
SIGARETTE;PHILIP MORRIS SLIM BLU;367;250.0;2.0;2.0;5.0;0.2;87248975;4023500018906;10
SIGARETTE;VOGUE FINE MENTHE;834;260.0;0.0;0.0;5.2;0.2;40318035;4031300003572;10
TRINCIATI PER SIGARETTA;JPS BLUE (20G);3094;180.0;1.7;1.5;3.6;0.2;8710900004719;8710900804715;10
SIGARETTE;ESPORTAZIONE FILTRO;653;225.0;0.0;0.0;4.5;0.2;8027463106539;8027463206536;10
TRINCIATI PER PIPA;DUNHILL EARLY MORNING PIPE;205;320.0;1.0;1.0;16.0;0.25;5712341140790;5712341140806;5
SIGARETTE;CHESTERFIELD BLUE KS;201;215.0;21.0;14.0;4.3;0.2;87248074;4023500017800;10
SIGARETTE;LUCKY STRIKE RED SOFT;536;230.0;5.0;5.0;4.6;0.2;40318172;4031800001078;10
SIGARI;TOSCANO CLASSICO;416;236.0;1.5;1.3;5.9;0.25;8059145100696;NO;10
SIGARETTE;PALL MALL NEW ORLEANS (RED) KS 20'S;531;225.0;4.0;4.0;4.5;0.2;40313948;4031300009482;10
SIGARETTE;MULTIFILTER PHILIP MORRIS ROSSA 100S SOFT;948;260.0;0.0;0.0;5.2;0.2;87248173;8724800001723;10
SIGARETTE;ALFA FILTRO;853;215.0;1.0;1.0;4.3;0.2;8027463108533;8027463208530;10
SIGARETTE;MARLBORO FLAVOR MIX KS ;259;240.0;1.0;1.0;4.8;0.2;87248982;8724800000757;10
SIGARETTE;MERIT KS;997;260.0;4.0;1.0;5.2;0.2;87248289;4023500007283;10
SIGARETTE;PHILIP MORRIS SELECTION RED;2603;225.0;0.0;0.0;4.5;0.2;80784975;8032817680535;10
SIGARETTE;WINSTON XS WHITE;2701;225.0;2.0;1.0;4.5;0.2;4033100037702;4033100037719;10
SIGARETTE;DIANA AZZURRA 100'S;2705;225.0;1.0;1.0;4.5;0.2;80777403;8032817680719;10
SIGARETTE;VOGUE FINE BLEUE ;544;260.0;1.0;1.0;5.2;0.2;40313030;4031300003084;10
SIGARETTE;MARLBORO KS SOFT;396;240.0;4.0;3.0;4.8;0.2;87248586;5410706223231;10
SIGARETTE;LINDA BLU;841;220.0;1.0;1.0;4.4;0.2;8033765631099;8033765632096;10
SIGARETTE;JPS SILVER DA 10;2884;210.0;0.0;0.0;2.1;0.2;4030600089934;4030600089941;20
SIGARETTE;MARLBORO GOLD KS SOFT;618;240.0;2.0;1.0;4.8;0.2;87248579;3258171028003;10
SIGARI;TOSCANELLO CAFFϿϿ� RISTRETTO;2897;180.0;1.1;1.1;4.5;0.25;8059145102669;NO;10
SIGARETTE;L&M RED LABEL KS;1313;210.0;7.0;6.0;4.2;0.2;87248784;4023500006507;10
SIGARETTE;ROTHMANS OF LONDON SLIM BLUE;3010;210.0;3.0;3.0;4.2;0.2;5000219023901;5000219023918;10
SIGARETTE;VOGUE MENTHE ;821;260.0;1.0;1.0;5.2;0.2;40313818;4031300007402;10
SIGARETTE;JPS RED DA 10;2290;210.0;1.0;1.0;2.1;0.2;4030600088586;4030600088609;20
SIGARETTE;MARLBORO GOLD 100S ;651;260.0;0.0;0.0;5.2;0.2;87248258;8724800001839;10
SIGARETTE;MULTIFILTER PHILIP MORRIS BLU 100S;951;260.0;1.0;0.0;5.2;0.2;87248692;4023500001090;10
SIGARETTE;CORTINA SUPER KS;525;250.0;1.0;1.0;5.0;0.2;40318059;4031300008652;10
SIGARETTE;DUNHILL BLUE SLIM;818;260.0;0.0;0.0;5.2;0.2;87208252;4066900010330;10
SIGARETTE;DUNHILL INTERNATIONAL;549;265.0;1.0;1.0;5.3;0.2;87217124;8721700917512;10
SIGARETTE;DUNHILL GOLD SLIM;291;260.0;2.0;2.0;5.2;0.2;87208733;4066900010316;10
SIGARETTE;MARLBORO GOLD TOUCH KS;2214;240.0;6.0;5.0;4.8;0.2;80750130;8032817680290;10
SIGARI;TOSCANO CLASSICO N.10 SIGARI;2497;200.0;6.0;4.0;10.0;0.25;8059145102133;8059145202130;5
SIGARETTE;VOGUE BLEUE ;600;260.0;1.0;1.0;5.2;0.2;40313726;4031300006566;10
TRINCIATI PER SIGARETTA;GOLDEN VIRGINIA YELLOW 40G;1915;185.0;1.2;1.0;7.4;0.4;8710900042582;NO;10
SIGARETTE;MARLBORO KS;395;260.0;13.0;9.0;5.2;0.2;87248593;5410706223156;10
SIGARETTE;MS CHIARE;851;225.0;5.0;5.0;4.5;0.2;8027463108519;8027463208516;10
SIGARETTE;MULTIFILTER PHILIP MORRIS BLU 100S SOFT;875;260.0;0.0;0.0;5.2;0.2;87248050;NO;10
SIGARETTE;WINSTON BLUE SOFT;1733;220.0;0.0;0.0;4.4;0.2;40331034;4033100000232;10
TRINCIATI PER SIGARETTA;MARLBORO GOLD ORIGINAL 70 G;2769;184.29;0.4;0.2;12.900299;0.35;8032817680801;8032817680818;5
TRINCIATI PER PIPA;KENTUCKY BIRD 50G;32;180.0;0.0;0.0;9.0;0.25;5712341125728;5712341125735;5
SIGARETTE;CAMEL SILVER 100'S;2295;240.0;2.0;2.0;4.8;0.2;4033100013461;4033100013478;10
SIGARETTE;BLACK DEVIL SPECIAL FLAVOUR;2020;215.0;1.0;1.0;4.3;0.2;8710151546587;8710151546648;10
SIGARETTE;MERIT 100S ;949;260.0;2.0;1.0;5.2;0.2;87248890;8724800001600;10
SIGARETTI;AGIO MINI MEHARI'S FILTER VANILLA;2166;98.0;1.1;0.8;4.9;0.5;8710622504047;NO;10
SIGARETTE;JPS BLUE DA 10;2289;210.0;2.0;0.0;2.1;0.2;4030600088579;4030600088593;20
TRINCIATI PER SIGARETTA;DRUM 100% TOBACCO;2521;184.0;0.0;0.0;4.6;0.25;8710900083288;NO;10
SIGARETTE;MARLBORO GOLD KS;9;260.0;16.0;10.0;5.2;0.2;87248265;8724800001617;10
TRINCIATI PER SIGARETTA;OLD HOLBORN BLONDE 25GR;2386;200.0;1.3;1.3;5.0;0.25;5010175810033;NO;10
SIGARETTE;JPS SILVER;300;210.0;3.0;3.0;4.2;0.2;50415434;5010813801164;10
SIGARETTE;MS CLUB SLIM;231;225.0;3.0;3.0;4.5;0.2;8027463102319;8027463202316;10
SIGARETTE;LUCKY STRIKE BLUE SOFT;2239;230.0;2.0;2.0;4.6;0.2;42196044;4031300080566;10
SIGARETTE;NATURAL AMERICAN SPIRIT BLUE;1942;265.0;0.0;0.0;5.3;0.2;4043058002417;4043058002424;10
SIGARETTE;AUSTIN RED;1586;207.5;0.0;0.0;4.15;0.2;54505131;5450524021794;10
SIGARETTE;MS AZZURRE;1639;225.0;0.0;0.0;4.5;0.2;8027463199999;NO;10
SIGARETTE;CAMEL BLACK LSS;2886;230.0;2.0;1.0;4.6;0.2;42139522;4033100043628;10
SIGARETTE;CAMEL ACTIVATE;2558;240.0;6.0;4.0;4.8;0.2;42139621;4033100020704;10
SIGARETTE;MERIT UNO KS;376;260.0;1.0;1.0;5.2;0.2;87248067;8724800002300;10
SIGARETTE;MS ROSSE SOFT;852;225.0;1.0;1.0;4.5;0.2;8027463108526;8027463208523;10
SIGARETTE;LUCKY STRIKE GUSTO AUTENTICO BLU;2614;240.0;1.0;1.0;4.8;0.2;59928133;5998900409380;10
SIGARETTE;JPS RED;293;210.0;2.0;2.0;4.2;0.2;50415427;5010813801157;10
SIGARETTE;MURATTI AMBASSADOR GOLD KS ;876;260.0;2.0;2.0;5.2;0.2;87248029;8724800003666;10
TRINCIATI PER SIGARETTA;GAULOISES 100% SENZA ADDITIVI;2697;185.0;1.4;1.4;3.7;0.2;8710900009233;NO;10
SIGARETTE;DAVIDOFF ID ORANGE;2666;230.0;0.0;0.0;4.6;0.2;4030600076187;4030600076200;10
SIGARETTE;MS BIANCHE;857;225.0;3.0;2.0;4.5;0.2;8027463108571;8027463208578;10
TRINCIATI PER SIGARETTA;CHESTERFIELD ROLL YOUR OWN 80 G;2555;183.75;0.6;0.6;14.7;0.4;8032817680450;NO;5
SIGARETTE;CHESTERFIELD KS SOFT;2081;210.0;3.0;0.0;4.2;0.2;80736745;8032817680184;10
TRINCIATI PER SIGARETTA;PUEBLO 70;2774;192.86;2.6;2.2;13.5002;0.35;4002450229075;NO;5
SIGARI;TOSCANO GARIBALDI;400;200.0;0.8;0.6;5.0;0.25;8059145100290;NO;10
SIGARETTI;AGIO MINI MEHARI'S VANILLA 5;2502;120.0;0.1;0.1;1.5;0.125;8710622504993;NO;10
SIGARETTI;AGIO MINI MEHARI'S FILTER VANILLA 5;2167;120.0;0.0;0.0;1.5;0.125;8710622504054;NO;10
SIGARETTE;CAMEL WHITE LSS;2887;230.0;2.0;2.0;4.6;0.2;42139539;4033100043659;10
TRINCIATI PER SIGARETTA;PALL MALL MAXXI 10G;2874;200.0;1.0;0.8;2.0;0.1;8723900208575;8723900208582;10
SIGARETTE;CAMEL BLUE SOFT;632;230.0;5.0;4.0;4.6;0.2;40331904;4033100001901;10
SIGARETTE;MARLBORO FLAVOR MIX KS DA 10;197;240.0;0.0;0.0;2.4;0.2;87248685;NO;20
SIGARETTE;MURATTI AMBASSADOR BLU KS;574;260.0;2.0;1.0;5.2;0.2;87248043;8724800003673;10
SIGARETTE;PALL MALL FREE;2640;225.0;2.0;2.0;4.5;0.2;42222439;4031300102053;10
SIGARETTE;CAMEL ACTIVATE WHITE ;3023;240.0;0.0;0.0;4.8;0.2;42139683;4033100037573;10
SIGARETTE;CHESTERFIELD BLUE KS SOFT;2082;210.0;4.0;4.0;4.2;0.2;80736752;8032817680191;10
SIGARETTE;CHESTERFIELD KS ;96;215.0;9.0;-4.1;4.3;0.2;87248678;4023500015813;10
TRINCIATI PER SIGARETTA;DIANA VOLUME TOBACCO 15G;2924;186.67;1.8;0.6;2.8000503;0.15;8032817680856;8032817680863;10
SIGARETTE;DAVIDOFF GOLD;758;250.0;0.0;0.0;5.0;0.2;40306445;4030600008300;10
TRINCIATI PER SIGARETTA;CHESTERFIELD BLUE (50G);3043;184.0;2.0;1.4;9.2;0.25;8032817681044;NO;5
TRINCIATI PER SIGARETTA;MARLBORO 20 G;2766;185.0;2.0;1.6;3.7;0.2;8032817680740;8032817680757;10
SIGARETTE;MULTIFILTER PHILIP MORRIS ROSSA 100S;952;260.0;3.0;3.0;5.2;0.2;87248654;4023500001106;10
TRINCIATI PER SIGARETTA;CHESTERFIELD ROLL YOUR OWN;1806;184.0;5.0;4.3;4.6;0.25;8032817680436;8032817680443;10
SIGARETTE;MARLBORO SILVER;2616;260.0;2.0;1.0;5.2;0.2;87248296;8032817680597;10
TRINCIATI PER SIGARETTA;PUEBLO BLUE 30G;2824;195.0;0.8;0.7;5.8500004;0.3;4002450223509;4002450023505;10
SIGARETTI;AGIO MINI MEHARI'S VANILLA;2501;94.0;0.4;0.4;4.7;0.5;8710622504979;NO;10
SIGARETTE;PALL MALL SUPERSLIMS AMBER;1786;225.0;1.0;1.0;4.5;0.2;8027463117863;8027463217860;10
SIGARETTE;DIANA BLU KS DA 10;654;230.0;2.0;2.0;2.3;0.2;87248159;8724800001099;20
SIGARETTE;WEST RED 20;1634;225.0;1.0;1.0;4.5;0.2;40307008;4030400500028;10
TRINCIATI PER SIGARETTA;MANITOU VIRGINIA PINK;2488;180.0;0.1;0.1;5.4000006;0.3;4006396134486;NO;10
TRINCIATI PER SIGARETTA;WINSTON 80G;2625;180.0;1.0;1.0;14.4;0.4;4033100033094;NO;5
TRINCIATI PER SIGARETTA;BREAK BLUE 20 GR;2743;195.0;1.1;1.1;3.9;0.2;5710840081521;NO;10
SIGARETTE;PALL MALL MIAMI (AZURE) KS 20'S;427;225.0;3.0;2.0;4.5;0.2;40318394;4031800001382;10
TRINCIATI PER SIGARETTA;PALL MALL MAXXI 50G;2875;200.0;1.0;1.0;10.0;0.25;8723900208599;NO;5
TRINCIATI PER SIGARETTA;JPS RED (20G);3095;180.0;1.3;1.3;3.6;0.2;8710900004610;8710900804616;10
SIGARETTE;ESSE BLUE;2574;215.0;2.0;2.0;4.3;0.2;88011967;8801116200443;10
SIGARETTE;GLAMOUR SUNSHINE AROMA SUPERSLIMS;2543;220.0;1.0;0.9;4.4;0.2;4033100020353;NO;10
SIGARETTE;MARLBORO PRIME;2688;260.0;2.0;1.0;5.2;0.2;80966647;8032817680702;10
SIGARETTE;PALL MALL SUPERSLIMS BLUE;1787;225.0;2.0;2.0;4.5;0.2;8027463117870;8027463217877;10
TRINCIATI PER SIGARETTA;FORTUNA RED 20 G;1848;185.0;1.8;0.8;3.7;0.2;3258175992539;3258172992532;10
SIGARETTI;AL CAPONE POCKETS FILTER 20;2452;88.0;1.5;1.5;4.4;0.5;4004018015816;NO;10
SIGARETTE;WINSTON SILVER DA 10;2284;220.0;1.0;0.0;2.2;0.2;4033100013492;4033100013508;20
SIGARETTE;WINSTON BLUE DA 10;1774;220.0;1.0;1.0;2.2;0.2;40329918;4032900001401;20
SIGARETTE;KENT SURROUND;499;260.0;1.0;1.0;5.2;0.2;54029170;5410833362506;10
TRINCIATI PER SIGARETTA;BLACK DEVIL SPECIAL FLAVOUR;2255;180.0;0.2;0.2;7.2;0.2;8710151561948;NO;5
TRINCIATI PER SIGARETTA;ORIGENES;2736;185.0;1.2;1.2;3.7;0.2;8710900002029;8710900802025;10
TRINCIATI PER SIGARETTA;DIANA 75 G;2565;185.33;0.0;0.0;13.89975;0.375;8032817680566;NO;5
SIGARETTE;N80 FILTRO;54;225.0;2.0;2.0;4.5;0.2;8027463100544;8027463200541;10
TRINCIATI PER SIGARETTA;SAMSON EXTRA BRIGHT BLEND;59;185.0;0.4;0.4;7.4;0.4;8723900028173;NO;10
SIGARETTE;DAVIDOFF SLIMS GOLD;583;250.0;1.0;1.0;5.0;0.2;4030600038826;4030600001257;10
SIGARETTE;MERIT KS;497;260.0;2.0;2.0;2.6;0.2;87248623;8724800002324;20
SIGARETTE;WINSTON BLUE SUPERSLIMS;2065;215.0;1.0;0.0;4.3;0.2;42138105;4033100003493;10
SIGARETTI;CAFE' CREME FINOS;2048;100.0;0.4;0.4;2.5;0.25;8720400161911;8720400164585;10
TRINCIATI PER SIGARETTA;MARLBORO 70 G;2767;184.29;0.6;0.2;12.900299;0.35;8032817680764;NO;5
SIGARETTE;CAMEL SILVER;552;240.0;4.0;4.0;4.8;0.2;40329178;4032900001784;10
TRINCIATI PER SIGARETTA;MARLBORO VOLUME TOBACCO RED (10G);3165;190.0;0.8;0.6;1.9;0.1;8032817681228;8032817681235;10
SIGARETTE;DUNHILL RED SLIM;798;260.0;1.0;1.0;5.2;0.2;87208696;4066900010200;10
SIGARETTE;MS SPECIAL STILO 20'S;2425;225.0;2.0;1.0;4.5;0.2;59039518;5903141006649;10
TRINCIATI PER SIGARETTA;CHESTERFIELD BLUE (15G) ;3042;186.67;1.4;0.9;2.8000503;0.15;8032817681020;NO;10
TRINCIATI PER SIGARETTA;NATURAL AMERICAN SPIRIT;1963;200.0;1.4;0.8;6.0000005;0.3;4043058002479;NO;10
TRINCIATI PER SIGARETTA;LUCKY STRIKE ORIGINAL RED (10G);2948;190.0;1.5;1.2;1.9;0.1;8723900210004;8723900210011;10
SIGARETTE;GAULOISES BLONDES BLU DA 10;1772;220.0;0.0;0.0;2.2;0.2;30030060;3258171921519;20
SIGARETTE;CAMEL BLUE 100'S;546;240.0;1.0;1.0;4.8;0.2;40331614;4033100001611;10
TRINCIATI PER SIGARETTA;PETER STUYVESANT INTERNATIONAL 20 GR.;1971;185.0;0.3;0.3;3.7;0.2;8710900082465;NO;10
SIGARETTE;PHILIP MORRIS SELECTION BLU 100;2815;225.0;1.0;1.0;4.5;0.2;80900627;8032817680689;10
TRINCIATI PER SIGARETTA;DOMINGO CELESTE 20 G;2490;180.0;0.0;0.0;3.6000001;0.24;5411808011139;5411808011139;12
SIGARI;PEDRONI ANISETTE;403;160.0;1.5;1.5;4.0;0.25;8059145100764;8027463281823;10
SIGARETTE;WINSTON SILVER SUPERSLIMS;2066;225.0;1.0;1.0;4.5;0.2;42138112;4033100003516;10
TABACCO DA FIUTO O DA MASTICO;MAKLA IFRIKIA;1734;105.0;0.0;0.0;21.0;0.2;3258171496277;NO;1
TRINCIATI PER PIPA;SKANDINAVIK MIXTURE;129;170.0;1.8;1.6;8.5;0.25;5712341136601;5712341136618;5
SIGARETTE;NAZIONALI;634;225.0;0.0;0.0;4.5;0.2;8027463106348;8027463206345;10
TRINCIATI PER SIGARETTA;SAMSON BRIGHT BLEND;695;185.0;0.3;0.3;7.4;0.4;8723900103795;NO;10
SIGARETTE;CHESTERFIELD KS DA 10;981;220.0;3.0;2.0;2.2;0.2;87248838;8724800002317;20
SIGARETTE;WEST SILVER 20;1635;225.0;1.0;0.0;4.5;0.2;40307565;4030700001614;10
TRINCIATI PER SIGARETTA;GOLDEN BLEND'S VIRGINIA;1538;195.0;0.4;0.4;7.8;0.4;4002450229679;NO;10
SIGARETTI;AGIO MINI MEHARI'S ANISETTE;855;120.0;0.0;0.0;3.0;0.25;8710622511397;NO;10
TRINCIATI PER SIGARETTA;OLD HOLBORN YELLOW 40GR;16;200.0;1.9;1.8;8.0;0.4;5010175801420;NO;10
SIGARETTI;CAFE' CREME FINOS AROME;2049;100.0;0.7;0.7;2.5;0.25;8720400161928;8720400164615;10
TRINCIATI PER SIGARETTA;APACHE (20G);3003;110.0;2.2;2.2;2.2;0.1;8710151589997;8710151590009;5
SIGARETTE;MARLBORO KS DA 10;397;260.0;0.0;0.0;2.6;0.2;87248500;8032817680153;20
SIGARETTE;ROTHMANS OF LONDON RED 100;2878;210.0;3.0;3.0;4.2;0.2;5000219023703;5000219023710;10
SIGARETTE;PALL MALL LOS ANGELES (AMBER) KS 20'S;1547;225.0;0.0;0.0;4.5;0.2;40318868;4031800002884;10
SIGARETTE;JPS BLUE;2286;210.0;2.0;0.0;4.2;0.2;50435555;5010813816083;10
SIGARETTE;MS CLUB BIANCA;649;225.0;4.0;3.0;4.5;0.2;8027463106492;8027463206499;10
TRINCIATI PER SIGARETTA;NATURAL AMERICAN SPIRIT PERIQUE (25G);2954;220.0;0.4;0.4;5.5;0.125;4043058008099;4043058008105;5
SIGARETTI;ALTERNATIVOS 5 CIGARILLOS;18303;160.0;0.9;0.9;3.2;0.2;5411308101255;NO;10
TRINCIATI PER SIGARETTA;SALSA VIRGINIA BLEND 20 GR;2590;180.0;0.0;0.0;3.6;0.1;5710840049170;NO;5
SIGARETTI;MOODS FILTER;675;124.0;0.5;0.5;6.2;0.5;4004018202209;NO;10
TRINCIATI PER SIGARETTA;MARLBORO GOLD ORIGINAL 20 G;2768;185.0;2.6;2.4;3.7;0.2;8032817680788;8032817680795;10
TRINCIATI PER SIGARETTA;NATURAL AMERICAN SPIRIT ORGANIC BLEND;2306;236.0;1.2;1.2;5.9;0.125;4043058005340;NO;5
SIGARETTE;MERIT BAY KS;2423;230.0;1.0;0.0;4.6;0.2;80772033;8032817680412;10
SIGARETTE;GAULOISES BLONDES GIALLA;477;220.0;2.0;2.0;4.4;0.2;30021112;3258171051216;10
SIGARI;TOSCANELLO SPECIALE;471;200.0;1.2;1.1;5.0;0.25;8059145100726;8059145200723;10
SIGARETTE;MURATTI AMBASSADOR KS SOFT;561;260.0;0.0;0.0;5.2;0.2;40235790;NO;10
SIGARETTE;MARLBORO GOLD KS DA 10;39;260.0;1.0;1.0;2.6;0.2;87248807;8032817680160;20
SIGARETTE;MARLBORO POCKET PACK;2657;240.0;1.0;1.0;4.8;0.2;80979289;8032817680610;10
SIGARETTE;DAVIDOFF ID WHITE;2780;230.0;0.0;0.0;4.6;0.2;4030600076392;NO;10
SIGARETTE;CAMEL FILTERS 100'S;405;240.0;3.0;1.0;4.8;0.2;40329116;4032900005348;10
TRINCIATI PER SIGARETTA;PUEBLO;1927;195.0;5.3;4.4;5.8500004;0.3;4002450223356;4002450023352;10
SIGARETTE;CHE;2420;215.0;0.0;0.0;4.3;0.2;54507425;5450524007897;10
TRINCIATI PER PIPA;AMPHORA FULL AROMA;373;170.0;1.4;1.0;8.5;0.25;5010813804103;5010813804042;5
SIGARI;TOSCANO EXTRAVECCHIO;404;252.0;1.8;1.8;6.3;0.25;8059145100641;NO;10
SIGARETTE;PHILIP MORRIS FILTER KINGS;553;225.0;3.0;2.0;4.5;0.2;87248517;8724800001945;10
TRINCIATI PER SIGARETTA;PETER STUYVESANT GOLD 20 GR.;1972;185.0;2.9;2.9;3.7;0.2;8710900082489;NO;10
SIGARETTE;NAZIONALE BOX;251;225.0;0.0;0.0;4.5;0.2;8027463102517;8027463202514;10
SIGARETTE;FORTUNA BLUE DA 10;1727;215.0;1.0;1.0;2.15;0.2;84160614;NO;20
SIGARETTE;GITANES;888;260.0;1.0;1.0;5.2;0.2;30002395;3258171001402;10
SIGARI;AMMEZZATI TOSCANO GARIBALDI;684;144.0;2.0;1.9;3.6;0.25;8059145100078;8059145200075;10
SIGARI;TOSCANELLO AROMA VANIGLIA;2223;172.0;1.9;1.9;4.3;0.25;8059145101457;8059145201454;10
SIGARETTE;ROTHMANS OF LONDON SILVER 20;2654;210.0;2.0;1.0;4.2;0.2;59460633;5948530003878;10
SIGARETTE;DIANA BLU KS ;630;225.0;10.0;-1.0;4.5;0.2;87248715;4023500030021;10
TRINCIATI PER PIPA;CLAN HIGHLAND GOLD;2105;156.0;1.0;1.0;7.8;0.25;5712341064539;5712341064546;5
TRINCIATI PER SIGARETTA;DIANA VOLUME TOBACCO 50G;2925;184.0;1.2;1.0;9.2;0.25;8032817680870;NO;5
TRINCIATI PER SIGARETTA;ORIGENES VIRGINIA;2737;185.0;1.0;1.0;3.7;0.2;8710900002128;8710900802124;10
SIGARETTE;PALL MALL SAN FRANCISCO (BLUE) 100'S;1219;225.0;2.0;2.0;4.5;0.2;40318639;4031800001696;10
SIGARETTE;MERIT BLU KS ;874;260.0;0.0;0.0;5.2;0.2;87248722;8724800001631;10
SIGARI;TOSCANO EXTRAVECCHIO DA 40 SIGARI;2276;250.0;5.0;5.0;50.0;0.2;8059145100856;NO;1
SIGARETTE;ESPORTAZIONE;627;225.0;2.0;1.0;4.5;0.2;8027463106270;8027463206277;10
SIGARETTE;COLOMBO K.S. FILTRO;647;225.0;1.0;0.0;4.5;0.2;8027463106478;8027463206475;10
SIGARETTE;PHILIP MORRIS SLIM ROSSA;877;250.0;1.0;1.0;5.0;0.2;87248869;4023500001410;10
SIGARETTE;DIANA ROSSA 100'S;1982;225.0;2.0;2.0;4.5;0.2;80729891;8032817680023;10
SIGARETTI;AL CAPONE SWEETS FILTER 10;1872;116.0;1.3;1.3;2.9;0.5;4004018353000;NO;20
TRINCIATI PER PIPA;MAC BAREN 7 SEAS GOLD BLEND;2347;140.0;0.0;0.0;7.0;0.25;5707294076906;5707294076913;5
SIGARETTE;PALL MALL MIAMI (AZURE) KS DA 10;1724;230.0;0.0;0.0;2.3;0.2;42145424;5000219521018;20
SIGARETTE;MARLBORO BLEND 29;1785;260.0;0.0;0.0;5.2;0.2;80718635;8032817680078;10
TRINCIATI PER SIGARETTA;WINSTON RED (50G);3040;168.0;1.4;1.0;8.4;0.25;4033100051357;NO;5
SIGARETTE;NAZIONALI FILTRO;658;225.0;0.0;0.0;4.5;0.2;8027463106584;8027463206581;10
SIGARETTE;MS CHIARE SOFT;850;225.0;0.0;0.0;4.5;0.2;8027463108502;NO;10
TRINCIATI PER SIGARETTA;GOLDEN VIRGINIA GREEN 40G;801;185.0;1.6;1.4;7.4;0.4;50434640;8710900841550;10
TRINCIATI PER SIGARETTA;PUEBLO BURLEY BLEND;2281;195.0;0.0;0.0;5.8500004;0.3;4002450223554;NO;10
SIGARETTE;CAMEL SILVER DA 10;2285;240.0;0.0;0.0;2.4;0.2;4033100013430;4033100013447;20
TRINCIATI PER PIPA;AMPHORA RICH AROMA;349;170.0;1.0;1.0;8.5;0.25;5010813804127;5010813804301;5
SIGARI;ANTICO TOSCANO;413;348.0;1.2;1.1;8.7;0.25;8059145100665;NO;10
TRINCIATI PER SIGARETTA;ROLL YOUR OWN AMERICAN BLEND;2552;190.0;1.6;1.6;5.7000003;0.3;5707294093293;5707294093309;10
SIGARETTE;NATURAL AMERICAN SPIRIT YELLOW;1943;265.0;0.0;0.0;5.3;0.2;4043058002448;NO;10
SIGARI;TOSCANELLO SCELTO;2304;168.0;0.9;0.9;4.2;0.25;8059145100863;8027463281557;10
SIGARETTE;YESMOKE 0.8;2069;210.0;4.0;1.0;4.2;0.2;8033254840018;8033254843019;10
SIGARETTE;PHILIP MORRIS SELECTION BLUE;2602;225.0;1.0;1.0;4.5;0.2;80905271;8032817680580;10
SIGARETTI;AL CAPONE CAFFE';2377;92.0;0.0;0.0;4.6;0.5;4004018014710;4004018012273;10
SIGARETTE;YESMOKE 0.1;2682;210.0;5.0;5.0;4.2;0.2;8033254840117;8033254843415;10
SIGARETTE;ROTHMANS OF LONDON SILVER 100;2880;210.0;1.0;1.0;4.2;0.2;5000219023741;5000219023758;10
TRINCIATI PER SIGARETTA;OLD HOLBORN 40GR;907;200.0;1.8;1.7;8.0;0.4;5010175015315;3258171450545;10
SIGARETTE;JPS BLUE SOFT;2956;200.0;1.0;-2.0;4.0;0.2;4030600091692;4030600091708;10
SIGARETTE;MURATTI AMBASSADOR KS ;560;260.0;5.0;5.0;5.2;0.2;87248098;8724800003680;10
SIGARETTE;CAMEL BLUE DA 10;489;240.0;2.0;1.0;2.4;0.2;40329192;4032900000862;20
SIGARETTE;BIS;686;225.0;1.0;1.0;4.5;0.2;8027463106867;8027463206864;10
TRINCIATI PER SIGARETTA;DIANA;2564;185.0;1.4;1.3;3.7;0.2;8032817680542;NO;10
TRINCIATI PER PIPA;DUNHILL MY MIXTURE 965;206;320.0;0.2;0.0;16.0;0.25;5710840115127;5712341141018;5
TRINCIATI PER SIGARETTA;GOLDEN VIRGINIA GREEN 25G;1739;184.0;0.9;0.9;4.6;0.25;50434633;NO;10
SIGARETTE;JPS BLACK ORIGINAL;154;210.0;2.0;1.0;4.2;0.2;50415083;5010813800198;10
SIGARETTE;MURATTI AMBASSADOR SUPER SLIM;374;260.0;2.0;2.0;5.2;0.2;87248753;5410706232554;10
SIGARETTE;MS ACQUA E TABACCO BLU;2918;225.0;0.0;0.0;4.5;0.2;5000219023581;5000219023598;10
SIGARETTE;WINSTON SILVER 100'S;2296;225.0;0.0;0.0;4.5;0.2;4033100013522;4033100013539;10
SIGARETTE;LIDO BLU;87;225.0;1.0;1.0;4.5;0.2;8027463100872;8027463200879;10
SIGARETTE;MULTIFILTER PHILIP MORRIS SLIMS ROSSA;984;260.0;1.0;1.0;5.2;0.2;87248746;4023500022903;10
SIGARI;TOSCANO SOLDATI;1925;360.0;0.0;0.0;9.0;0.25;8027463188863;NO;10
SIGARETTE;MARLBORO COMPACT;2107;240.0;2.0;2.0;4.8;0.2;80738619;8032817680221;10
SIGARETTE;SUPER FILTRO;666;225.0;1.0;1.0;4.5;0.2;8027463106669;8027463206666;10
TRINCIATI PER SIGARETTA;CAMEL ESSENTIAL 25G;2638;184.0;0.6;0.6;4.6;0.25;4033100013126;4033100013133;10
SIGARI;TOSCANELLO;410;140.0;0.8;0.8;3.5;0.25;8059145100788;8027463204105;10
SIGARETTE;MS BIONDE DA 10;183;230.0;0.0;0.0;2.3;0.2;8027463101831;8027463201838;20
SIGARI;PEDRONI CLASSICO;45;140.0;1.3;1.3;3.5;0.25;8027463100452;8027463281830;10
